Sales_ID,name,year,selling_price,km_driven,City,fuel,transmission,owner,mileage,engine,max_power,torque,seats,sold
3668,Honda,2014,650000,60000,Sanford,Petrol,Manual,First_Owner,17.8,1497,117.3,145Nm@ 4600rpm,5,N
3669,Tata,2013,550000,133000,Colchester,Diesel,Manual,First_Owner,14,2179,138.1,320Nm@ 1700-2700rpm,7,N
3670,Toyota,2010,650000,160000,El Dorado Hills,Diesel,Manual,First_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
3671,Mahindra,2013,800000,150000,El Dorado Hills,Diesel,Manual,Second_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
3672,Maruti,2020,250999,30000,El Dorado Hills,Petrol,Manual,First_Owner,22.05,796,47.3,69Nm@ 3500rpm,5,N
3673,Maruti,2013,170000,60000,El Dorado Hills,Petrol,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
3674,Tata,2013,250000,30000,Fairhaven,Diesel,Manual,First_Owner,19.09,1396,69,135Nm@ 2500rpm,5,N
3675,Chevrolet,2014,312000,80000,Parma,Petrol,Manual,First_Owner,13.7,1399,98.82,131Nm@ 4400rpm,7,N
3676,Maruti,2014,250000,20000,Parma,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
3677,Hyundai,2013,200000,80000,Parma,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3678,Mahindra,2016,670000,73000,North Ridgeville,Diesel,Manual,First_Owner,15.4,2523,75,200Nm@ 1400-2200rpm,7,N
3679,Hyundai,2017,270000,50000,North Olmsted,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3680,Mahindra,2012,360000,200000,North Ridgeville,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
3681,Maruti,2018,630000,46000,North Royalton,Diesel,Manual,First_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3682,Maruti,2003,55599,36088,North Royalton,Petrol,Manual,First_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
3683,Mahindra,2018,400000,50000,North Ridgeville,Diesel,Manual,First_Owner,23.5,909,45,98Nm@ 1600-3000rpm,8,N
3684,Hyundai,2014,420000,50000,North Olmsted,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3685,Maruti,2018,764000,25000,North Olmsted,Petrol,Manual,First_Owner,20.73,1373,91.1,130Nm@ 4000rpm,5,N
3686,Mahindra,2019,710000,30000,North Ridgeville,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
3687,Tata,2018,1575000,30000,North Ridgeville,Diesel,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,N
3688,Force,2018,1050000,13000,Reynoldsburg,Diesel,Manual,First_Owner,17,2200,139.01,321Nm@ 1600-2400rpm,7,N
3689,Maruti,2019,1000000,15000,North Royalton,Petrol,Manual,First_Owner,19.01,1462,103.2,138nm@ 4400rpm,6,N
3690,Maruti,2017,650000,44000,North Royalton,Diesel,Manual,First_Owner,23.65,1248,88.5,200Nm@ 1750rpm,5,N
3691,Ford,2015,600000,63000,North Royalton,Diesel,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
3692,Mahindra,2016,509999,110000,North Ridgeville,Diesel,Manual,First_Owner,18.49,1493,100,240Nm@ 1600-2800rpm,7,N
3693,Hyundai,2017,610000,14000,North Ridgeville,Petrol,Manual,First_Owner,19.1,1197,82,114Nm@ 4000rpm,5,N
3694,Maruti,2017,310000,35000,North Royalton,Petrol,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
3695,Mahindra,2016,720000,35000,North Royalton,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
3696,Tata,2012,158000,110000,Aspen Hill,Diesel,Manual,Second_Owner,19.09,1396,69,135Nm@ 2500rpm,5,N
3697,Tata,2011,175000,85700,Aspen Hill,Diesel,Manual,Second_Owner,17,1405,70,"13.5@ 2,500(kgm@ rpm)",5,N
3698,Maruti,2010,217000,120000,Aspen Hill,Diesel,Manual,First_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,N
3699,Honda,2013,484999,50000,Baltimore,Diesel,Manual,First_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
3701,Hyundai,2016,550000,35000,Aspen Hill,Diesel,Manual,First_Owner,24.4,1120,71,180.4Nm@ 1750-2500rpm,5,N
3702,Maruti,2012,280000,70000,Laguna Niguel,Petrol,Manual,Second_Owner,18.6,1197,85.8,114Nm@ 4000rpm,5,N
3703,Ford,2013,350000,90000,Laguna Niguel,Petrol,Manual,First_Owner,14.09,1596,99.6,146Nm@ 3400rpm,5,N
3704,Mahindra,2017,1150000,42000,Lakewood,Diesel,Manual,Second_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
3705,Hyundai,2016,420000,30000,Lancaster,Petrol,Manual,Second_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
3706,Maruti,2017,810000,80000,Lawndale,Petrol,Manual,First_Owner,20.73,1373,91.1,130Nm@ 4000rpm,5,N
3707,Hyundai,2011,290000,90000,Laguna Hills,Petrol,Manual,Third_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,N
3708,Chevrolet,2012,180000,60000,Laguna Hills,Petrol,Manual,First_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,N
3709,Maruti,2010,160000,162000,Laguna Niguel,Petrol,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,N
3710,Tata,2017,66000,70000,Lake Elsinore,Petrol,Manual,Third_Owner,23.9,624,37.48,51Nm@ 4000rpm,4,N
3711,Maruti,2015,369000,20000,Lake Elsinore,Petrol,Manual,Second_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
3712,Tata,2012,300000,80000,Lake Forest,Diesel,Manual,Second_Owner,13.93,2179,138.1,320Nm@ 1700-2700rpm,7,N
3713,Mahindra,2008,350000,90000,Lakewood,Diesel,Manual,First_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
3714,Hyundai,2008,220000,120000,Lakewood,Petrol,Automatic,Second_Owner,19.2,1197,80,"11.4@ 4,000(kgm@ rpm)",5,N
3715,Chevrolet,2005,160000,220000,Laguna Hills,Diesel,Manual,First_Owner,14.8,2499,80,"19@ 1,800(kgm@ rpm)",10,N
3716,Maruti,2009,221000,100000,Lakewood,Diesel,Manual,Second_Owner,17.8,1248,75,190Nm@ 2000rpm,5,N
3717,Tata,2017,400000,35000,Lakewood,Petrol,Manual,First_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,N
3718,Toyota,2004,250000,120000,Laguna Niguel,Petrol,Manual,Second_Owner,13.4,2362,164.7,224Nm@ 4000rpm,5,N
3719,Mahindra,2011,390000,120000,Laguna Niguel,Diesel,Manual,Fourth_Above_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
3720,Maruti,2012,190000,110000,Lawndale,Petrol,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,N
3721,Renault,2017,300000,60000,Lancaster,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
3722,Hyundai,2017,750000,27000,Lake Elsinore,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3723,Maruti,2016,650000,50000,Lake Elsinore,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
3724,Honda,2018,635000,40000,Lake Forest,Petrol,Manual,First_Owner,17.8,1198,86.7,109Nm@ 4500rpm,5,N
3725,Hyundai,2013,520000,88000,Lakewood,Diesel,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
3726,Mahindra,2020,1500000,50000,Laguna Hills,Diesel,Manual,First_Owner,16.36,2179,140,320Nm@ 1500-2800rpm,7,N
3727,Hyundai,2012,415000,80000,Lake Forest,Diesel,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
3728,Hyundai,2019,700000,60000,Lake Forest,Diesel,Manual,First_Owner,22.54,1396,88.76,219.66nm@ 1500-2750rpm,5,N
3729,Maruti,2017,484999,26000,Fort Collins,Petrol,Manual,Second_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
3730,Ford,2007,120000,80000,Fort Collins,Petrol,Manual,Second_Owner,16.6,1388,68,"16.3@ 2,000(kgm@ rpm)",5,N
3731,Hyundai,2014,220000,60000,Fort Collins,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3732,Hyundai,2014,320000,80000,Fort Collins,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
3733,Maruti,2011,375000,90000,Fountain,Diesel,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
3734,Hyundai,2012,440000,80000,Fort Collins,Diesel,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
3735,Hyundai,2019,550000,15000,Fountain,Petrol,Automatic,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
3736,Maruti,2017,640000,35000,Tuscaloosa,Diesel,Manual,Second_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
3737,Toyota,2014,420000,120000,Bullhead City,Diesel,Manual,First_Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,N
3738,Hyundai,2016,330000,63000,Vestavia Hills,Diesel,Manual,Third_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,N
3739,Volkswagen,2019,800000,25000,Vestavia Hills,Diesel,Manual,First_Owner,21.66,1498,108.62,250Nm@ 1500-3000rpm,5,N
3740,Maruti,2011,240000,64500,Bullhead City,Petrol,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
3741,Mahindra,2016,360000,100000,Avondale,Diesel,Manual,Second_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,N
3742,Hyundai,2017,750000,40000,Avondale,Diesel,Manual,First_Owner,23.9,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
3743,Hyundai,2017,570000,15000,Bullhead City,Petrol,Manual,Second_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3744,Toyota,2015,450000,25000,Bullhead City,Diesel,Manual,First_Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,N
3745,Maruti,2016,270000,82000,Roswell,Petrol,Manual,Third_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
3746,Maruti,2012,459999,87000,Roswell,Diesel,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,N
3747,Maruti,2015,240000,80000,Vestavia Hills,Petrol,Manual,Second_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
3748,Renault,2012,320000,110000,Vestavia Hills,Diesel,Manual,Third_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
3749,Tata,2011,149000,148000,Vestavia Hills,Diesel,Manual,Second_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
3750,Mahindra,2018,1500000,40000,Casas Adobes,Diesel,Manual,First_Owner,16.36,2179,140,320Nm@ 1500-2800rpm,7,N
3751,Hyundai,2011,180000,70000,Lewiston,Petrol,Manual,First_Owner,16.36,1495,93.7,124.6Nm@ 3500rpm,5,N
3752,Hyundai,2012,185000,70000,Avondale,LPG,Manual,Second_Owner,13.45,1086,62.1,96.1Nm@ 3000rpm,5,N
3753,Maruti,2008,65000,40000,Bullhead City,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
3754,Tata,2010,130000,120000,Roswell,Diesel,Manual,First_Owner,17,1405,70,"13.5@ 2,500(kgm@ rpm)",5,N
3755,Ford,2012,330000,60000,Casas Adobes,Diesel,Manual,First_Owner,17.8,1399,67,160Nm@ 2000rpm,5,N
3756,Tata,2011,190000,90000,Roswell,Diesel,Manual,First_Owner,18.8,1248,90,200Nm@ 1750-3000rpm,5,N
3757,Maruti,2014,501000,68000,Roswell,Diesel,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
3758,Honda,2017,600000,24500,Bullhead City,Diesel,Manual,First_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
3759,Mahindra,2012,570000,77000,Bullhead City,Diesel,Manual,Second_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
3760,Honda,2015,450000,85000,Roswell,Diesel,Manual,First_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
3761,Toyota,2011,285000,45500,Panama City,Petrol,Manual,First_Owner,16.78,1496,88.73,132Nm@ 3000rpm,5,N
3762,Maruti,2014,490000,67000,Panama City,Diesel,Manual,First_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3763,Maruti,2014,500000,77000,Panama City,Diesel,Manual,First_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3764,Hyundai,2016,275000,47000,Palm Coast,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3765,Tata,2017,440000,57000,Palm Harbor,Petrol,Manual,First_Owner,23.84,1199,84.48,113Nm@ 3300rpm,5,N
3766,Hyundai,2018,825000,71500,Palm Coast,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3767,Toyota,2012,411000,110000,Elizabeth,Diesel,Manual,First_Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,N
3768,Maruti,2013,470000,82000,San Mateo,Diesel,Manual,Second_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
3769,Maruti,2013,445000,70000,North Pembroke,Diesel,Manual,Second_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3770,Maruti,2017,752000,28000,San Mateo,Diesel,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
3771,Skoda,2016,650000,125000,San Mateo,Diesel,Manual,Second_Owner,21.14,1498,103.52,250Nm@ 1500-2500rpm,5,N
3772,Maruti,2013,450000,67000,Teaneck,Diesel,Manual,Second_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3773,Honda,2011,350000,93500,San Mateo,Petrol,Manual,Third_Owner,17,1497,118,146Nm at 4800 rpm,5,N
3774,Maruti,2012,511000,8500,San Luis Obispo,Petrol,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
3775,Maruti,2016,700000,80000,San Luis Obispo,Diesel,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
3776,Toyota,2016,1800000,30000,San Luis Obispo,Diesel,Automatic,First_Owner,11.36,2755,171.5,360Nm@ 1200-3400rpm,7,N
3777,Ford,2018,550000,14200,Essex Junction,Petrol,Manual,First_Owner,18.16,1196,86.8,112Nm@ 4000rpm,5,N
3778,Ford,2007,142000,97000,Dover,Petrol,Manual,First_Owner,16.6,1388,68,"16.3@ 2,000(kgm@ rpm)",5,N
3779,Tata,2012,725000,90000,San Luis Obispo,Diesel,Manual,First_Owner,13.93,2179,138,320Nm@ 1700-2700rpm,7,N
3780,Hyundai,2017,630000,30000,San Luis Obispo,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3781,Hyundai,2015,480000,50000,San Luis Obispo,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3782,Maruti,2016,330000,30000,Kearny,Petrol,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
3783,Maruti,2017,500000,20000,Tinley Park,Petrol,Manual,First_Owner,11.96,1298,80,103Nm@ 4500rpm,8,N
3784,Volkswagen,2012,300000,60300,Streamwood,Diesel,Manual,First_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,N
3785,Tata,2015,400000,35000,Streamwood,Diesel,Manual,First_Owner,23,1248,88.7,200Nm@ 1750-3000rpm,5,N
3786,Tata,2011,320000,80000,Springfield,Diesel,Manual,First_Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,N
3787,Hyundai,2008,180000,44391,Streamwood,Petrol,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
3788,Maruti,2016,530000,58000,Springfield,Diesel,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
3789,Mahindra,2015,600000,40000,Springfield,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
3790,Maruti,2017,780000,66000,Springfield,Diesel,Manual,Second_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N
3791,Honda,2016,700000,110000,Springfield,Diesel,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
3792,Chevrolet,2013,175000,56315,Streamwood,Diesel,Manual,First_Owner,25.44,936,57.6,150Nm@ 1750rpm,5,N
3793,Mahindra,2017,735000,70000,Streamwood,Diesel,Manual,First_Owner,16.5,1493,70,195Nm@ 1400-2200rpm,7,N
3794,Toyota,2013,325000,120000,Streamwood,Diesel,Manual,First_Owner,23.59,1364,67.06,170Nm@ 1800-2400rpm,5,N
3795,Chevrolet,2006,225000,100000,Streamwood,Diesel,Manual,First_Owner,14.8,2499,80,"19@ 1,800(kgm@ rpm)",10,N
3796,Tata,2015,350000,90000,Streamwood,Diesel,Manual,Second_Owner,23,1248,88.7,200Nm@ 1750-3000rpm,5,N
3797,Maruti,2006,110000,120000,El Centro,LPG,Manual,Third_Owner,17.3,1061,57.5,"7.8@ 4,500(kgm@ rpm)",5,N
3798,Maruti,2007,85000,160000,El Centro,Petrol,Manual,Fourth_Above_Owner,18.2,998,67.1,90Nm@ 3500rpm,5,N
3799,Toyota,2006,150000,100000,El Cajon,Petrol,Manual,Fourth_Above_Owner,13.4,1794,125,"16.1@ 4,200(kgm@ rpm)",5,N
3800,Maruti,2009,225000,120000,El Centro,Diesel,Manual,Third_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
3801,Tata,2010,111000,100000,El Cajon,Diesel,Manual,Second_Owner,18,1248,75,190Nm@ 1750rpm,5,N
3802,Maruti,2007,150000,70000,Oro Valley,Petrol,Manual,Third_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
3803,Hyundai,2017,300000,15151,Oro Valley,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3804,Mahindra,2015,630000,60000,Oro Valley,Diesel,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
3805,Hyundai,2011,206000,100000,Peoria,Petrol,Manual,First_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
3806,Maruti,2006,70000,110000,Oro Valley,Petrol,Manual,Fourth_Above_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
3807,Hyundai,2019,567000,7000,Phoenix,Petrol,Automatic,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
3808,Maruti,2005,65000,35000,Peoria,Petrol,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
3809,Maruti,2016,550000,60000,Peoria,Diesel,Manual,Second_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
3810,Hyundai,2010,140000,70000,Peoria,Petrol,Manual,Fourth_Above_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
3811,Renault,2016,300000,30000,Peoria,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
3812,Ford,2013,500000,70000,Peoria,Petrol,Manual,Second_Owner,15.85,1499,110.4,140Nm@ 4400rpm,5,N
3813,Hyundai,2015,400000,128000,Phoenix,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
3815,Toyota,2012,850000,120000,Oro Valley,Diesel,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
3816,Maruti,2014,570000,15000,Oro Valley,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
3817,Maruti,2017,699000,60000,Oro Valley,Diesel,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,N
3818,Honda,2013,355000,80000,Peoria,Petrol,Manual,First_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,N
3819,Maruti,2016,690000,80000,Phoenix,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
3820,Ford,2006,180000,114321,Phoenix,Diesel,Manual,Second_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
3821,Tata,2013,200000,120000,Phoenix,Diesel,Manual,First_Owner,19.4,1405,70,135.4Nm@ 2500rpm,5,N
3822,Mahindra,2012,575000,120000,West Babylon,Diesel,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,N
3823,Toyota,2014,415000,146000,West Babylon,Diesel,Manual,First_Owner,23.59,1364,67.06,170Nm@ 1800-2400rpm,5,N
3824,Hyundai,2012,350000,30000,West Babylon,LPG,Manual,First_Owner,19.2,1086,68.05,99.04Nm@ 4500rpm,5,N
3825,Hyundai,2017,350000,20000,West Babylon,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3826,Toyota,2017,632000,150000,West Islip,Diesel,Manual,First_Owner,23.59,1364,67.05,170Nm@ 1800-2400rpm,5,N
3827,Maruti,2014,325000,70000,Vicksburg,CNG,Manual,Second_Owner,21.94,1196,61.7,85Nm@ 3000rpm,5,N
3828,Hyundai,2013,511000,90000,Vicksburg,Petrol,Manual,Second_Owner,16.3,1797,147.5,177.5Nm@ 4700rpm,5,N
3829,Honda,2010,300000,100000,Vicksburg,Petrol,Manual,Third_Owner,17,1497,118,146Nm at 4800 rpm,5,N
3830,Maruti,2005,70000,188000,West Islip,Petrol,Manual,Fourth_Above_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
3831,Hyundai,2008,180000,100000,West Babylon,Petrol,Manual,Third_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
3832,Jaguar,2017,2711000,9000,Marietta,Diesel,Automatic,First_Owner,13.6,1999,177,430Nm@ 1750-2500rpm,5,N
3833,Lexus,2019,5150000,20000,Newnan,Petrol,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,N
3834,Jaguar,2017,3200000,45000,Martinez,Diesel,Automatic,First_Owner,19.33,1999,177,430Nm@ 1750-2500rpm,5,N
3835,Tata,2015,503000,110000,Martinez,Diesel,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,N
3836,Volvo,2019,3800000,20000,Martinez,Diesel,Automatic,First_Owner,18,1969,190,400Nm,5,N
3837,Toyota,2016,2000000,68089,Martinez,Petrol,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,N
3838,Maruti,2013,225000,58343,Newnan,Petrol,Manual,First_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N
3839,Maruti,2018,740000,38817,Marietta,Diesel,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
3840,Honda,2016,550000,56494,Marietta,Petrol,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,N
3841,Toyota,2013,750000,79328,Martinez,Diesel,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,N
3842,Maruti,2019,650000,5621,Martinez,Petrol,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
3843,Toyota,2017,625000,25538,Martinez,Petrol,Manual,First_Owner,16.78,1496,88.73,132Nm@ 3000rpm,5,N
3844,Maruti,2018,600000,69779,Martinez,Petrol,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
3845,Hyundai,2017,450000,56290,Littleton,Diesel,Manual,First_Owner,24,1186,73.97,190.24nm@ 1750-2250rpm,5,N
3846,BMW,2019,5400000,7500,Littleton,Diesel,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,N
3847,BMW,2019,5500000,8500,Littleton,Diesel,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,N
3848,Honda,2019,779000,7032,Longmont,Petrol,Automatic,First_Owner,19,1199,88.76,110Nm@ 4800rpm,5,N
3849,Skoda,2016,645000,11000,Loveland,Petrol,Automatic,First_Owner,14.3,1598,103.5,153Nm@ 3800rpm,5,N
3850,Volvo,2018,2475000,2000,Littleton,Diesel,Automatic,First_Owner,16.8,1984,150,350Nm@ 1500-2750rpm,5,N
3851,Hyundai,2017,730000,37333,Longmont,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3852,Maruti,2014,450000,15000,Longmont,Diesel,Manual,Second_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,N
3853,Hyundai,2012,550000,330000,Longmont,Petrol,Manual,Second_Owner,13.44,2359,198.25,250Nm@ 4250rpm,5,N
3854,Maruti,2017,420000,60000,Lakewood,CNG,Manual,First_Owner,26.6,998,58.16,77Nm@ 3500rpm,5,N
3855,Toyota,2016,509999,80000,Littleton,Diesel,Manual,Second_Owner,23.59,1364,67.05,170Nm@ 1800-2400rpm,5,N
3856,Toyota,2015,905000,110000,Lakewood,Diesel,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,7,N
3858,Maruti,2011,140000,72000,Papillion,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3859,Toyota,2006,300000,140000,Papillion,Diesel,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
3860,Maruti,2015,300000,80000,Waxahachie,Petrol,Manual,Second_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
3861,Maruti,2010,225000,120000,Waxahachie,Diesel,Manual,Second_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
3862,Toyota,2015,860000,90000,Weatherford,Diesel,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,8,N
3863,Renault,2012,400000,100000,Weatherford,Diesel,Manual,Second_Owner,20.46,1461,83.8,200Nm@ 1900rpm,5,N
3864,Maruti,2009,190000,90000,Weatherford,Petrol,Manual,Third_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,N
3865,Honda,2013,350000,140000,Waxahachie,Diesel,Manual,Third_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
3866,Chevrolet,2010,75000,120000,Athens,Petrol,Manual,First_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
3867,Maruti,2019,860000,35000,Athens,Diesel,Automatic,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
3868,Maruti,2014,250000,50000,Athens,Petrol,Manual,Second_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
3869,Hyundai,2017,700000,82000,Athens,Diesel,Manual,First_Owner,24.8,1396,88.7,219.7Nm@ 1750-2750rpm,5,N
3870,Maruti,2014,399000,70000,Athens,Diesel,Manual,Third_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
3871,Maruti,2016,320000,90000,Athens,Petrol,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
3872,Toyota,2015,2000000,60000,Albany,Diesel,Automatic,First_Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7,N
3873,Skoda,2014,1100000,79000,Atlanta,Diesel,Manual,Second_Owner,20.6,1968,141,320Nm@ 1750-3000rpm,5,N
3874,Toyota,2011,750000,291000,Albany,Diesel,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
3875,Toyota,2010,750000,250000,Albany,Diesel,Manual,Second_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
